player_id,last_name,first_name,team_name,start_year,end_year,pitches,catcher_blocking_runs,blocks_above_average,n_pbwp,x_pbwp,blocks_above_average_per_game,freq_pbwp_easy,freq_pbwp_medium,freq_pbwp_tough,diff_pbwp_easy,diff_pbwp_medium,diff_pbwp_tough
488671,Avila, Alex,MIN,2018,,4462,3,14,41,54.83028313,0.123982816,0.932541461,0.049529359,0.01792918,-0.100713073,6.402743199,7.528253007
425772,Mathis, Jeff,TEX,2018,,6083,3,14,49,62.78239781,0.090628952,0.944599704,0.044057209,0.011343087,-0.566412999,7.720334224,6.628476587
519222,Romine, Austin,DET,2018,,6755,4,14,56,70.10633922,0.083531246,0.948482605,0.039970392,0.011547002,1.772678432,4.866734971,7.466925821
518735,Grandal, Yasmani,CWS,2018,,10200,3,14,90,103.9852265,0.054844026,0.948039216,0.038921569,0.013039216,-0.415735589,4.225700655,10.17526148
605131,Barnes, Austin,LAD,2018,,4410,3,12,33,44.75053042,0.106580775,0.947619048,0.041043084,0.011337868,7.755699975,6.847480591,-2.852650151
543228,Gomes, Yan,WSH,2018,,8459,3,12,78,90.10944842,0.057261844,0.944201442,0.04350396,0.012294597,-2.534051829,8.512527507,6.130972738
595956,Gallagher, Cam,KC,2018,,2970,3,11,26,37.01894527,0.148403303,0.931313131,0.04983165,0.018855219,2.906317491,2.969548223,5.143079559
605421,Pérez, Michael,TB,2018,,2295,3,10,18,28.25193778,0.178683011,0.935947712,0.048801743,0.015250545,6.27532129,0.896838253,3.079778237
608348,Kelly, Carson,AZ,2018,,5280,2,10,46,55.83813723,0.074531343,0.937310606,0.051136364,0.01155303,0.515569603,4.127158694,5.19540893
435064,Wilson, Bobby,DET,2018,,2345,2,9,13,21.71703901,0.148691497,0.956503198,0.034541578,0.008955224,0.570085866,4.101009252,4.045943896
446308,Wieters, Matt,STL,2018,,4329,2,9,30,38.68252423,0.080226604,0.954723955,0.036729037,0.008547009,3.599007535,3.916526975,1.166989722
435263,McCann, Brian,ATL,2018,,4785,2,9,62,71.48011052,0.079248573,0.925600836,0.05245559,0.021943574,-1.170521883,-0.50632006,11.15695247
425877,Molina, Yadier,STL,2018,,10081,2,9,92,101.2993136,0.036898378,0.948417816,0.038984228,0.012597957,1.193302568,2.506262508,5.599748541
571912,Maile, Luke,TOR,2018,,4242,2,8,46,54.47207277,0.079887532,0.927157001,0.053512494,0.019330504,-3.23024365,6.961902765,4.74041366
444489,Piña, Manny,MIL,2018,,5309,2,8,41,48.98848562,0.060188251,0.951591637,0.038990394,0.009417969,6.718248922,0.350260015,0.919976685
571974,Murphy, John Ryan,PIT,2018,,3597,2,7,43,50.48621421,0.083249532,0.916597164,0.065332221,0.018070614,-3.207769534,3.346383789,7.347599955
596119,Swihart, Blake,AZ,2018,,1030,2,6,9,15.16503314,0.239418763,0.913592233,0.065048544,0.021359223,3.484480447,0.625881013,2.054671679
543148,Federowicz, Tim,TEX,2018,,1511,1,6,16,21.73417366,0.151798111,0.924553276,0.053606883,0.021839841,0.948575811,0.208070588,4.57752726
456124,Kratz, Erik,NYY,2018,,3133,2,6,31,37.26546426,0.07999316,0.93712097,0.046919885,0.015959145,-0.050766182,5.099250572,1.216979865
543592,Nola, Austin,SD,2019,,1736,1,4,15,19.13078194,0.095179307,0.945276498,0.041474654,0.013248848,0.609140153,3.225814298,0.295827484
543309,Higashioka, Kyle,NYY,2018,,1993,1,4,20,23.9179462,0.078634143,0.934269945,0.048670346,0.017059709,1.046074622,1.52950002,1.342371555
460077,Butera, Drew,COL,2018,,3111,1,4,32,36.15558271,0.053430829,0.93860495,0.045644487,0.015750563,1.482660043,3.625832351,-0.95290968
592407,Holaday, Bryan,BAL,2018,,3239,1,4,28,32.25568944,0.052555597,0.94813214,0.040135844,0.011732016,5.160947018,1.334589733,-2.239847315
595453,Wallach, Chad,MIA,2018,,1523,1,3,15,17.67643783,0.070293837,0.938279711,0.047275115,0.014445174,0.503477936,0.492404711,1.680555182
519390,Vogt, Stephen,AZ,2018,,2743,1,3,31,34.48882969,0.050876116,0.935472111,0.046299672,0.018228217,2.00823912,-2.443138458,3.923729026
545358,Stassi, Max,LAA,2018,,4963,1,3,53,56.44342609,0.027752779,0.939149708,0.04674592,0.014104372,-3.001752379,-1.179379337,7.624557809
543510,McCann, James,CWS,2018,,9324,1,3,96,98.9025782,0.012452073,0.947769198,0.038931789,0.013299013,6.572141332,-7.048822327,3.379259191
665561,Marchán, Rafael,PHI,2020,,153,0,2,0,1.532870665,0.400750501,0.928104575,0.065359477,0.006535948,0.430244865,0.905146095,0.197479705
446192,Moore, Adam,TB,2018,,282,1,2,3,5.238799444,0.317560205,0.911347518,0.060283688,0.028368794,1.312942876,1.510985563,-0.585128994
571657,Farmer, Kyle,CIN,2018,,367,0,2,1,2.626611106,0.177287314,0.972752044,0.019073569,0.008174387,1.297452386,0.632631334,-0.303472615
664119,Allen, Austin,OAK,2019,,985,0,2,8,9.584306763,0.06433733,0.947208122,0.043654822,0.009137056,2.054265935,-0.174648375,-0.295310798
543302,Herrmann, Chris,OAK,2018,,1422,1,2,12,14.13614046,0.060088339,0.956399437,0.029535865,0.014064698,-0.251266226,-0.042441997,2.429848682
621512,Nido, Tomás,NYM,2018,,2506,0,2,17,18.98060462,0.031613801,0.968475658,0.025538707,0.005985634,-0.838586785,0.698061938,2.121129469
624512,McGuire, Reese,TOR,2018,,2071,0,2,23,24.6364767,0.031607469,0.934814099,0.051665862,0.013520039,-0.719607023,0.471886176,1.884197545
624431,Trevino, Jose,TEX,2018,,2300,0,2,24,25.67167816,0.029072664,0.956086957,0.032608696,0.011304348,4.155883406,-4.576773092,2.092567841
506702,León, Sandy,CLE,2018,,5719,1,2,65,67.3203953,0.016229378,0.940199336,0.045112782,0.014687882,-2.96809403,2.901125032,2.387364299
542513,Telis, Tomás,MIA,2018,,51,0,1,0,0.625660516,0.49071413,0.921568627,0.058823529,0.019607843,0.197838653,0.229159936,0.198661927
663886,Stephenson, Tyler,CIN,2020,,163,0,1,1,2.408925428,0.345748571,0.90797546,0.067484663,0.024539877,0.753533193,0.867182044,-0.211789809
640459,Navarreto, Brian,MIA,2020,,119,0,1,0,0.785197155,0.263931817,0.966386555,0.025210084,0.008403361,0.379972241,0.212174591,0.193050324
446653,Lobaton, Jose,NYM,2018,,567,0,1,2,3.493658472,0.105372732,0.9664903,0.031746032,0.001763668,1.659147244,-0.350675978,0.185187206
641929,Odom, Joseph,SEA,2020,,551,0,1,5,6.442418938,0.104712809,0.931034483,0.054446461,0.014519056,-2.89634274,2.73066738,1.608094298
605357,Marjama, Mike,SEA,2018,,322,0,1,5,5.758585132,0.094234178,0.919254658,0.052795031,0.027950311,-0.775125908,0.452121703,1.081589337
624513,Nuñez, Dom,COL,2019,,459,0,1,4,4.982890455,0.085654942,0.94335512,0.045751634,0.010893246,-0.785319613,0.714674865,1.053535203
460269,Gimenez, Chris,MIN,2018,,695,0,1,7,8.482202924,0.085306643,0.928057554,0.058992806,0.01294964,1.491277713,0.894441128,-0.903515917
543432,Lavarnway, Ryan,MIA,2018,,358,0,1,3,3.720791476,0.08053536,0.938547486,0.044692737,0.016759777,-0.760620471,0.410965384,1.070446563
672386,Kirk, Alejandro,TOR,2020,,327,0,1,3,3.644720704,0.078864918,0.929663609,0.058103976,0.012232416,1.235689943,-0.340683891,-0.250285348
641924,Nottingham, Jacob,MIL,2018,,904,0,1,10,10.93973027,0.041580985,0.933628319,0.046460177,0.019911504,-2.306362962,2.421197173,0.824896055
623168,Heineman, Tyler,SF,2019,,693,0,1,5,5.539238328,0.031124867,0.956709957,0.037518038,0.005772006,-0.492217755,1.166730891,-0.135274809
519023,Mesoraco, Devin,NYM,2018,,2406,0,1,15,16.19304801,0.019834547,0.969659185,0.025353283,0.004987531,-2.407056786,3.267581413,0.33252338
605170,Caratini, Victor,CHC,2018,,3612,0,1,35,36.32926698,0.014720565,0.949335548,0.03709856,0.013565891,2.733974317,0.290473505,-1.695180844
521692,Perez, Salvador,KC,2018,,5052,0,1,56,57.35796148,0.010751872,0.934877276,0.050079177,0.015043547,2.126192226,1.483012037,-2.251242784
542963,Brantly, Rob,SF,2018,,66,0,0,0,0.427598178,0.259150411,0.96969697,0.03030303,0,0.281256086,0.146342092,0
594828,Gattis, Evan,HOU,2018,,9,0,0,0,0.051454573,0.228686992,1,0,0,0.051454573,0,0
664874,Zavala, Seby,CWS,2019,,52,0,0,0,0.261843547,0.201418113,0.980769231,0.019230769,0,0.171759941,0.090083606,0
624407,Lin, Tzu-Wei,BOS,2018,,9,0,0,0,0.027922202,0.124098677,1,0,0,0.027922202,0,0
668663,Barrera, Tres,WSH,2019,,2,0,0,0,0.005266783,0.105335653,1,0,0,0.005266783,0,0
656941,Schwarber, Kyle,CHC,2018,,2,0,0,0,0.003176015,0.06352029,1,0,0,0.003176015,0,0
471083,Montero, Miguel,WSH,2018,,115,0,0,1,1.148327763,0.051592265,0.965217391,0.017391304,0.017391304,-0.42402092,0.13459486,0.437753823
571851,Kieboom, Spencer,WSH,2018,,1578,0,0,14,14.30726627,0.007788752,0.956273764,0.031685678,0.012040558,1.947820064,0.252517912,-1.893071711
608596,Murphy, Tom,SEA,2018,,3182,0,0,32,32.2351268,0.002955711,0.943117536,0.045883092,0.010999371,1.19397282,-3.95173694,2.992890919
669087,Huff, Sam,TEX,2020,,454,0,0,5,5.002258027,0.000198945,0.938325991,0.046255507,0.015418502,-0.339668468,-0.051409853,0.393336348
547172,Wolters, Tony,COL,2018,,7456,0,0,94,93.63143488,-0.001977281,0.92998927,0.055257511,0.014753219,-12.82007404,9.54417168,2.907337238
668800,Knizner, Andrew,STL,2019,,889,0,0,9,8.892603361,-0.004832245,0.953880765,0.030371204,0.015748031,-0.045306437,0.313778407,-0.375868609
656577,Jackson, Alex,ATL,2019,,176,0,0,2,1.978192787,-0.004956185,0.948863636,0.028409091,0.022727273,0.667452746,0.440157805,-1.129417764
571679,Freitas, David,MIL,2018,,1128,0,0,14,13.60824176,-0.013892136,0.931737589,0.056737589,0.011524823,0.314159089,0.578656913,-1.284574241
492802,Graterol, Juan,CIN,2018,,245,0,0,3,2.858469248,-0.023107061,0.942857143,0.040816327,0.016326531,0.03287093,-0.966048832,0.79164715
571467,Baron, Steven,PIT,2018,,133,0,0,1,0.915074113,-0.02554162,0.977443609,0.007518797,0.015037594,-0.498165502,0.079720018,0.333519597
488810,Cruz, Tony,CIN,2018,,215,0,0,3,2.69460634,-0.056817425,0.944186047,0.037209302,0.018604651,0.617746505,0.66479317,-1.587933336
600466,Read, Raudy,WSH,2018,,111,0,0,1,0.5968493,-0.145279531,0.963963964,0.036036036,0,-0.704134411,0.300983711,0
660688,Ruiz, Keibert,LAD,2020,,92,0,0,1,0.560247045,-0.191196937,0.989130435,0,0.010869565,-0.60833638,0,0.168583425
446868,Castillo, Wilkin,MIA,2018,,48,0,0,1,0.761327363,-0.198893864,0.895833333,0.083333333,0.020833333,0.127497676,0.362138502,-0.728308815
543877,Vázquez, Christian,BOS,2018,,9146,0,-1,107,105.903187,-0.004796908,0.945331292,0.040892193,0.013776514,-11.53247795,1.852930294,8.582734676
606988,Greiner, Grayson,DET,2018,,4195,0,-1,41,40.35097242,-0.006188582,0.950417163,0.040762813,0.008820024,1.713242255,-2.114297955,-0.247971883
669257,Smith, Will,LAD,2019,,2735,0,-1,28,26.66356716,-0.019545636,0.951005484,0.038391225,0.010603291,2.285445818,-2.166917937,-1.454960716
663698,Bart, Joey,SF,2020,,1096,0,-1,10,9.376038021,-0.022772335,0.95620438,0.035583942,0.008211679,-0.5974305,1.127122979,-1.153654458
680777,Jeffers, Ryan,MIN,2020,,807,0,-1,9,8.289513548,-0.035216181,0.945477076,0.04708798,0.007434944,1.283201633,-1.654611893,-0.339076192
664926,Dini, Nick,KC,2019,,717,0,-1,10,9.327451377,-0.037520146,0.930264993,0.052998605,0.016736402,-0.309990611,-1.443518014,1.080960003
516472,Arcia, Francisco,LAA,2018,,1132,0,-1,15,13.8798629,-0.039580816,0.934628975,0.048586572,0.016784452,-0.269636171,-0.976118234,0.125617309
605244,Garcia, Aramis,SF,2018,,644,0,-1,6,5.081101447,-0.057074444,0.954968944,0.037267081,0.007763975,0.00054138,0.142917714,-1.062357647
621529,Hudson, Joe,SEA,2018,,448,0,-1,6,5.271920612,-0.065007088,0.941964286,0.040178571,0.017857143,0.760954283,0.65420405,-2.143237721
622194,Maxwell, Bruce,OAK,2018,,648,0,-1,10,8.564315934,-0.088622473,0.925925926,0.058641975,0.015432099,-0.713344487,-1.446061178,0.723721599
502570,Gale, Rocky,LAD,2018,,153,0,-1,2,1.430210565,-0.148964558,0.947712418,0.039215686,0.013071895,-0.479922621,0.503853333,-0.593720147
572180,Susac, Andrew,PIT,2018,,374,0,-1,4,2.584065534,-0.151436841,0.973262032,0.021390374,0.005347594,0.433250286,-1.336363826,-0.512820926
641680,Heim, Jonah,OAK,2020,,303,0,-1,3,1.756820399,-0.164116119,0.98349835,0.00990099,0.00660066,0.19487329,0.20068176,-1.638734651
543089,Davis, Taylor,CHC,2018,,223,0,-1,5,4.079385417,-0.165132661,0.932735426,0.040358744,0.02690583,-1.735610424,-0.061847636,0.876843477
455755,Stewart, Chris,AZ,2018,,218,0,-1,3,2.019253041,-0.179953571,0.940366972,0.055045872,0.004587156,-2.178300111,1.044696872,0.15285628
645305,Sánchez, Ali,NYM,2020,,168,0,-1,3,2.047822027,-0.226709041,0.928571429,0.05952381,0.011904762,0.745778092,-2.131084044,0.433127979
576788,Butler, Dan,BOS,2018,,114,0,-1,2,0.798231882,-0.421673024,0.99122807,0,0.00877193,-1.563288651,0,0.361520532
591712,Hernández, Óscar,KC,2018,,47,0,-1,1,0.495210007,-0.429608505,0.936170213,0.042553191,0.021276596,0.133776244,0.206302241,-0.844868479
661388,Contreras, William,ATL,2020,,107,0,-1,2,0.756906603,-0.464707812,0.971962617,0.018691589,0.009345794,-0.575502095,0.169091595,-0.836682897
431145,Martin, Russell,LAD,2018,,4676,-1,-2,47,44.77660313,-0.019019648,0.949957228,0.038708298,0.011334474,-2.17525653,-0.552900228,0.504759888
642336,Mejía, Francisco,SD,2018,,2869,-1,-2,32,29.74294881,-0.031468124,0.947368421,0.039735099,0.01289648,-6.542508887,0.801739939,3.483717756
542208,Pérez, Carlos,TEX,2018,,893,0,-2,12,10.47254109,-0.068419212,0.947368421,0.035834267,0.016797312,-2.410951963,-1.952498406,2.835991459
644433,Tromp, Chadwick,SF,2020,,772,-1,-2,10,7.833374286,-0.1122604,0.944300518,0.047927461,0.007772021,-2.061865321,0.212673694,-0.317434086
606992,Haase, Eric,DET,2018,,460,0,-2,7,5.447252089,-0.135021557,0.930434783,0.052173913,0.017391304,-1.467529838,-0.689957635,0.604739562
596117,Stubbs, Garrett,HOU,2019,,431,0,-2,6,4.22441847,-0.164787149,0.960556845,0.030162413,0.009280742,-1.183837897,0.246595351,-0.838338983
662139,Varsho, Daulton,AZ,2020,,321,-1,-2,6,3.955610883,-0.254752538,0.956386293,0.024922118,0.018691589,-0.502298366,-1.303612932,-0.238477819
620453,Grullón, Deivy,BOS,2019,,100,0,-2,3,1.430358527,-0.627856589,0.93,0.05,0.02,0.383596168,-0.529748405,-1.423489236
554054,González, Alfredo,CWS,2018,,106,-1,-2,3,0.853532062,-0.809987901,0.943396226,0.056603774,0,-1.635970747,-0.510497191,0
435559,Suzuki, Kurt,WSH,2018,,7419,-1,-3,81,78.31010139,-0.014502756,0.946084378,0.040841084,0.013074538,-7.339523539,-2.59026134,7.239886271
491696,Sucre, Jesús,BAL,2018,,2667,-1,-3,32,28.6633065,-0.050044147,0.944506937,0.043494563,0.0119985,-5.73560773,1.486043867,0.91287036
669221,Murphy, Sean,OAK,2019,,1987,-1,-3,24,21.14637993,-0.057445799,0.945646704,0.044287871,0.010065425,-1.88430135,-0.350729184,-0.618589532
553902,Astudillo, Willians,MIN,2018,,1428,-1,-3,14,10.73747963,-0.091387125,0.960784314,0.031512605,0.007703081,-3.997406948,-0.760501708,1.49538829
607257,Lopez, Raffy,SD,2018,,914,-1,-3,11,8.15122262,-0.124672971,0.949671772,0.04595186,0.004376368,-2.494945388,0.886345005,-1.240176998
455104,Iannetta, Chris,COL,2018,,4989,-1,-4,51,47.02473135,-0.031872268,0.954700341,0.035478052,0.009821608,-5.254986207,1.449678041,-0.169960479
642851,Wynns, Austin,BAL,2018,,2291,-1,-4,32,27.89038286,-0.071752373,0.945875164,0.034046268,0.020078568,-1.133714252,-2.840461375,-0.135441515
621532,Bemboom, Anthony,LAA,2019,,1472,-1,-4,22,17.98290785,-0.109160113,0.941576087,0.042798913,0.015625,-5.029338533,-2.271981832,3.284228211
624419,Ciuffo, Nick,TB,2018,,484,-1,-4,12,8.29866138,-0.305895754,0.909090909,0.053719008,0.037190083,-4.102803745,0.210664974,0.190800151
607345,Smith, Kevan,TB,2018,,4238,-1,-5,52,47.47684873,-0.042691376,0.944077395,0.040821142,0.015101463,1.829699827,-5.689913475,-0.662937624
543376,Joseph, Caleb,TOR,2018,,4071,-1,-5,51,46.2084684,-0.047079652,0.942028986,0.042250061,0.015720953,1.331574882,-4.093990954,-2.02911553
454560,Ellis, A.J.,SD,2018,,1668,-1,-5,18,13.43523419,-0.109466806,0.962829736,0.023980815,0.013189448,-0.616435126,-3.381654254,-0.566676433
572863,Garneau, Dustin,HOU,2018,,1813,-1,-5,23,17.88103267,-0.112939158,0.950910094,0.041367899,0.007722008,-4.380966204,-2.319521873,1.581520749
593993,Briceño, José,LAA,2018,,1379,-1,-5,22,17.30795539,-0.136099916,0.931834663,0.051486584,0.016678753,-8.181952329,3.559281914,-0.069374194
542908,Bandy, Jett,MIL,2018,,667,-1,-5,10,5.113663019,-0.293033702,0.956521739,0.04047976,0.002998501,-1.967587228,-2.411916496,-0.506833256
641470,Collins, Zack,CWS,2019,,549,-1,-5,10,5.289085893,-0.343236001,0.950819672,0.038251366,0.010928962,-1.763655386,-1.302696112,-1.644562609
607333,Taylor, Beau,CLE,2018,,597,-1,-5,11,5.818288215,-0.347183369,0.954773869,0.036850921,0.008375209,-3.521138598,-0.832120909,-0.828452278
518542,Centeno, Juan,BOS,2018,,554,-1,-5,11,5.804136832,-0.375152575,0.936823105,0.05234657,0.010830325,-4.943455313,-1.443462112,1.191054258
572287,Zunino, Mike,TB,2018,,7266,-1,-6,91,85.2018366,-0.031919424,0.93820534,0.047894302,0.013900358,-7.682333487,-0.522321414,2.406491502
553869,Díaz, Elias,COL,2018,,6630,-2,-6,87,80.72450198,-0.037861225,0.937254902,0.048717949,0.014027149,-0.61990449,-11.24335934,5.587765812
506747,Peña, Francisco,STL,2018,,1395,-1,-6,21,15.02516537,-0.171321423,0.947670251,0.041577061,0.010752688,-2.68842886,-3.730102901,0.443697131
460026,Hundley, Nick,OAK,2018,,3820,-2,-7,38,31.22907166,-0.070899773,0.960209424,0.029842932,0.009947644,-5.682523326,-3.238740473,2.150335459
467092,Ramos, Wilson,NYM,2018,,9512,-2,-8,93,85.44884308,-0.031754234,0.958263246,0.031644239,0.010092515,-9.701001381,-6.123757963,8.273602427
668670,Rogers, Jake,DET,2019,,1530,-2,-8,23,15.2688857,-0.202120635,0.949673203,0.039869281,0.010457516,-8.005720375,-0.812150219,1.086756297
425784,Rivera, René,NYM,2018,,1165,-2,-8,24,16.11960993,-0.270571333,0.927896996,0.045493562,0.026609442,-6.903857867,-1.237547747,0.261015547
620443,Torrens, Luis,SEA,2018,,933,-2,-8,16,8.392494641,-0.326152427,0.944265809,0.0471597,0.008574491,-4.627934833,-2.600052373,-0.379518153
518595,d'Arnaud, Travis,ATL,2018,,4513,-2,-9,57,48.37984565,-0.076402875,0.948592954,0.036117882,0.015289165,-6.688277488,-0.283928493,-1.647948368
650619,Viloria, Meibrys,KC,2018,,2397,-2,-9,36,27.15408586,-0.147616423,0.939507718,0.046307885,0.014184397,-6.990045993,1.277375264,-3.133243414
642082,Sisco, Chance,BAL,2018,,4541,-2,-10,60,50.3476775,-0.085023761,0.942523673,0.044043162,0.013433165,3.536962377,-2.918306994,-10.27097788
543308,Hicks, John,DET,2018,,3267,-3,-10,42,31.92086707,-0.123405362,0.953168044,0.036730946,0.01010101,-0.783674647,-8.585353589,-0.710104699
592200,Casali, Curt,CIN,2018,,4286,-3,-12,56,43.69038483,-0.114882083,0.946336911,0.042463836,0.011199253,-10.8437604,-2.434762529,0.968907756
488771,Castro, Jason,SD,2018,,4707,-3,-14,61,47.46815071,-0.114993408,0.943913321,0.045251753,0.010834927,-4.967432449,-2.819713127,-5.744703717
456078,Castillo, Welington,CWS,2018,,3843,-4,-15,58,42.67609946,-0.159499355,0.944834765,0.0408535,0.014311736,-12.47576262,-2.472959496,-0.37517843
641598,Garver, Mitch,MIN,2018,,6910,-4,-18,86,68.39437702,-0.101913881,0.946888567,0.041244573,0.01186686,-8.82865235,-5.539519286,-3.237451343
452095,Flowers, Tyler,ATL,2018,,6781,-4,-18,92,74.16292504,-0.105217962,0.938947058,0.049550214,0.011502728,-20.72549426,2.090441496,0.797977814
518960,Lucroy, Jonathan,CHC,2018,,7345,-5,-21,120,99.12894091,-0.113661316,0.929748128,0.049285228,0.020966644,-23.07952643,-4.273933253,6.482400592
595284,Knapp, Andrew,PHI,2018,,3967,-5,-21,55,34.19444739,-0.209786263,0.953869423,0.03705571,0.009074868,-11.88280832,-4.514039277,-4.408705018
643396,Kiner-Falefa, Isiah,TEX,2018,,2846,-5,-21,49,27.95380343,-0.295800373,0.94940267,0.039002108,0.011595221,-12.74973083,-8.456417511,0.15995177
572033,Phegley, Josh,CHC,2018,,4397,-6,-23,72,49.24526956,-0.207002324,0.935865363,0.048896975,0.015237662,-27.63623472,3.795081787,1.086422499
465041,Cervelli, Francisco,MIA,2018,,5457,-6,-24,76,51.93745347,-0.176379304,0.953454279,0.036100421,0.0104453,-11.88057825,-10.03579798,-2.1461703
600474,Severino, Pedro,BAL,2018,,7047,-6,-25,91,66.22523702,-0.140625872,0.95473251,0.034482759,0.010784731,-17.1329512,-2.33275117,-5.309060605
595751,Alfaro, Jorge,MIA,2018,,9152,-8,-32,122,89.76856608,-0.140871652,0.951813811,0.035511364,0.012674825,-19.25866487,-11.37204089,-1.600728162
596142,Sánchez, Gary,NYY,2018,,7866,-9,-36,117,80.97936826,-0.183171278,0.944571574,0.044113908,0.011314518,-30.25756545,-4.075066456,-1.687999826
553882,Narváez, Omar,MIL,2018,,8113,-10,-39,118,79.09638196,-0.191808791,0.9498336,0.038703316,0.011463084,-21.38157172,-18.37890757,0.856861254
