last_name, first_name,player_id,year,r_total_stolen_base
Rivera, Emmanuel,656896,2021,2
Schwarber, Kyle,656941,2021,1
Smith, Pavin,656976,2021,1
Steele, Justin,657006,2021,0
Stokes, Troy,657011,2021,1
Thomas, Lane,657041,2021,6
Toussaint, Touki,657053,2021,0
Tucker, Cole,657061,2021,2
Verdugo, Alex,657077,2021,6
White, Evan,657108,2021,0
Wong, Connor,657136,2021,0
Alvarez, Eddy,657193,2021,1
Webb, Logan,657277,2021,0
O'Grady, Brian,657434,2021,0
DeJong, Paul,657557,2021,4
Laureano, Ramón,657656,2021,12
Sheets, Gavin,657757,2021,0
Fuentes, Joshua,658069,2021,0
Olivares, Edward,658668,2021,2
Moncada, Yoán,660162,2021,3
Ohtani, Shohei,660271,2021,26
Tsutsugo, Yoshi,660294,2021,0
Araúz, Jonathan,660620,2021,0
Ynoa, Huascar,660623,2021,0
Hernández, Yonny,660634,2021,11
Bruján, Vidal,660644,2021,1
Acuña, Ronald,660670,2021,17
Ruiz, Keibert,660688,2021,0
Tejeda, Anderson,660731,2021,1
Sánchez, Jesús,660821,2021,0
Park, Hoy,660829,2021,1
Gutierrez, Vladimir,661269,2021,0
Contreras, William,661388,2021,0
Varsho, Daulton,662139,2021,6
Jones, Jahmai,663330,2021,1
Nootbaar, Lars,663457,2021,2
Nevin, Tyler,663527,2021,0
Hoerner, Nico,663538,2021,5
Riley, Austin,663586,2021,0
Madrigal, Nick,663611,2021,1
Larnach, Trevor,663616,2021,1
Mountcastle, Ryan,663624,2021,4
McKenna, Ryan,663630,2021,1
Hayes, Ke'Bryan,663647,2021,9
Tucker, Kyle,663656,2021,14
Cameron, Daz,663662,2021,6
India, Jonathan,663697,2021,12
Raleigh, Cal,663728,2021,0
Neidert, Nick,663734,2021,0
Fortes, Nick,663743,2021,1
Grisham, Trent,663757,2021,13
Woodford, Jake,663765,2021,0
Terry, Curtis,663799,2021,0
Vierling, Matt,663837,2021,2
Rivas, Alfonso,663845,2021,0
Gonzalez, Romy,663853,2021,0
Stephenson, Tyler,663886,2021,0
Williams, Luke,663897,2021,2
Rodgers, Brendan,663898,2021,0
Blankenhorn, Travis,663905,2021,0
Paddack, Chris,663978,2021,0
Lowe, Nathaniel,663993,2021,8
Happ, Ian,664023,2021,9
France, Ty,664034,2021,0
Lowe, Brandon,664040,2021,7
Bader, Harrison,664056,2021,9
Stevenson, Andrew,664057,2021,1
Fletcher, David,664058,2021,15
Haggerty, Sam,664059,2021,5
Gonsolin, Tony,664062,2021,0
Kingery, Scott,664068,2021,0
Brubaker, JT,664141,2021,0
Lucchesi, Joey,664192,2021,0
Moore, Dylan,664238,2021,21
Garlick, Kyle,664247,2021,1
Florial, Estevan,664314,2021,1
Lopez, Alejo,664670,2021,0
Straw, Myles,664702,2021,30
Isbel, Kyle,664728,2021,2
Higgins, P.J.,664731,2021,0
Bohm, Alec,664761,2021,4
Wade , LaMonte,664774,2021,6
Tom, Ka'ai,664789,2021,1
Mazeika, Patrick,664850,2021,0
Zavala, Seby,664874,2021,0
Mendick, Danny,664901,2021,0
Brown, Seth,664913,2021,4
McCarthy, Jake,664983,2021,3
Walsh, Jared,665120,2021,2
Maton, Nick,665155,2021,2
Celestino, Gilberto,665482,2021,0
Tatis , Fernando,665487,2021,25
Guerrero , Vladimir,665489,2021,4
Pache, Cristian,665506,2021,0
Marchán, Rafael,665561,2021,0
Soto, Juan,665742,2021,9
Taveras, Leody,665750,2021,10
Rivero, Sebastián ,665861,2021,0
Chisholm , Jazz,665862,2021,23
Giménez, Andrés,665926,2021,11
Anderson, Ian,666120,2021,0
Garrett, Braxton,666129,2021,0
Kirilloff, Alex,666135,2021,1
Lee, Khalil,666137,2021,0
Lux, Gavin,666158,2021,4
Moniak, Mickey,666160,2021,0
Rortvedt, Ben,666163,2021,0
Adell, Jo,666176,2021,2
Beer, Seth,666179,2021,0
Bichette, Bo,666182,2021,25
Carlson, Dylan,666185,2021,2
Kieboom, Carter,666198,2021,0
Luzardo, Jesus,666200,2021,0
Muller, Kyle,666205,2021,0
Trammell, Taylor,666211,2021,2
Welker, Colton,666213,2021,0
Castro, Rodolfo,666801,2021,0
Dalbec, Bobby,666915,2021,2
Oliva, Jared,666931,2021,2
García, Adolis,666969,2021,16
Gurriel , Lourdes,666971,2021,1
Rooker , Brent,667670,2021,0
Arozarena, Randy,668227,2021,20
Barrera, Tres,668663,2021,0
Rogers, Jake,668670,2021,1
Gallen, Zac,668678,2021,0
Henry, Payton,668721,2021,0
Baddoo, Akil,668731,2021,18
Knizner, Andrew,668800,2021,0
Reynolds, Bryan,668804,2021,5
Kranick, Max,668820,2021,0
Rojas, Josh,668942,2021,9
Marsh, Brandon,669016,2021,6
Wilson, Bryse,669060,2021,0
Campusano, Luis,669134,2021,0
Burnes, Corbin,669203,2021,0
Murphy, Sean,669221,2021,0
Senzel, Nick,669222,2021,2
Edman, Tommy,669242,2021,30
Solak, Nick,669256,2021,7
Smith, Will,669257,2021,3
Johnson, Daniel,669288,2021,1
Espinal, Santiago,669289,2021,6
Hiura, Keston,669374,2021,3
Burger, Jake,669394,2021,0
Rogers, Trevor,669432,2021,0
Long, Sam,669674,2021,0
Hays, Austin,669720,2021,4
White, Mitch,669952,2021,0
Lopez, Nicky,670032,2021,22
Raley, Luke,670042,2021,0
Heath, Nick,670084,2021,0
Short, Zack,670097,2021,2
Rojas, Jose,670351,2021,2
Young, Andrew,670370,2021,0
Alvarez, Yordan,670541,2021,1
Paredes, Isaac,670623,2021,0
Brosseau, Mike,670712,2021,2
Walls, Taylor,670764,2021,4
González, Luis,670768,2021,0
Friedl , TJ,670770,2021,0
Oviedo, Johan,670912,2021,0
García, Luis,671277,2021,0
Kelenic, Jarred,672284,2021,6
Kirk, Alejandro,672386,2021,0
Perdomo, Geraldo,672695,2021,0
Devers, José,672701,2021,0
Marcano, Tucupita,672779,2021,0
Robert , Luis,673357,2021,6
Akiyama, Shogo,673451,2021,2
Kim, Ha-Seong,673490,2021,6
Miller, Brian,675649,2021,0
Smith, Kevin,675656,2021,0
Clement, Ernie,676391,2021,0
Barrero, Jose,676480,2021,1
Reks, Zach,676646,2021,0
Meyers, Jake,676694,2021,3
Trejo, Alan,676701,2021,0
McCormick, Chas,676801,2021,4
Peacock, Matt,676840,2021,1
Franco, Wander,677551,2021,2
Weathers, Ryan,677960,2021,0
Gray, Josiah,680686,2021,0
Duran, Jarren,680776,2021,2
Jeffers, Ryan,680777,2021,0
Miller, Owen,680911,2021,2
Vaughn, Andrew,683734,2021,1
